dist,corr,no_jobs,no_machines,problem,type,objective,instance,cost,time,no_evals
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_01.txt,20664,270025,559455661
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_02.txt,24438,270000,599149462
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_03.txt,27407,270015,603228328
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_04.txt,18330,270010,601860341
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_05.txt,25333,270012,614860668
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_06.txt,22651,270006,626429177
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_07.txt,26276,270007,632503167
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_08.txt,22221,270002,609520936
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_09.txt,29217,270000,626901289
uniform,job-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_5_10.txt,21158,270011,595955034
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_01.txt,1707,270001,2290851777
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_02.txt,1929,270002,2220011889
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_03.txt,1944,270000,2314931185
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_04.txt,1588,270017,2327321422
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_05.txt,1833,270029,2256932194
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_06.txt,1780,270003,2212539341
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_07.txt,1856,270019,2356986446
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_08.txt,1661,270015,2239491098
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_09.txt,1964,270009,2273723993
uniform,job-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_5_10.txt,1706,270001,2316311717
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_01.txt,42299,540016,366126283
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_02.txt,41060,540000,367502938
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_03.txt,39040,540000,364557331
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_04.txt,40042,540000,367919996
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_05.txt,40651,540000,370929427
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_06.txt,45494,540000,362860555
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_07.txt,47152,540000,360977548
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_08.txt,45728,540000,365847465
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_09.txt,42689,540000,369356444
uniform,job-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_30_10_10.txt,40866,540000,368310948
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_01.txt,2325,540053,324720629
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_02.txt,2276,540000,341423709
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_03.txt,2140,540037,335899106
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_04.txt,2161,540030,337388123
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_05.txt,2139,540016,342408029
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_06.txt,2412,540075,324378555
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_07.txt,2659,540014,350466437
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_08.txt,2452,540020,333521981
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_09.txt,2358,540031,323918677
uniform,job-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_30_10_10.txt,2213,540025,336120653
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_01.txt,34910,540000,2439474107
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_02.txt,30857,540000,2369602401
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_03.txt,31963,540000,2366485990
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_04.txt,30437,540021,2381368571
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_05.txt,32934,540016,2365968395
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_06.txt,37657,540019,2236642160
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_07.txt,41994,540038,2235703168
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_08.txt,36985,540014,2226461267
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_09.txt,33353,540000,2338187200
uniform,job-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_30_10_10.txt,30917,540012,2280551106
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_01.txt,2436,540010,2635253916
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_02.txt,2375,540016,2661218140
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_03.txt,2263,540013,2475542435
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_04.txt,2320,540000,2535137141
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_05.txt,2336,540028,2475505128
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_06.txt,2529,540005,2624400558
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_07.txt,2777,540018,2668375215
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_08.txt,2558,540014,2472703118
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_09.txt,2468,540018,2559486969
uniform,job-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_30_10_10.txt,2349,540019,2533391208
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_01.txt,31973,540019,763293687
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_02.txt,28608,540024,716838856
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_03.txt,29381,540000,749004412
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_04.txt,27867,540000,737295852
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_05.txt,30368,540000,754444594
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_06.txt,35216,540000,751715670
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_07.txt,38812,540015,758573536
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_08.txt,34495,540000,780418208
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_09.txt,31022,540000,768651030
uniform,job-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_30_10_10.txt,28670,540013,757014643
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_01.txt,2300,540000,2968937616
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_02.txt,2274,540018,2745517181
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_03.txt,2109,540002,2863642448
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_04.txt,2154,540019,2855024711
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_05.txt,2120,540036,2934411271
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_06.txt,2382,540015,2857495493
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_07.txt,2631,540018,2927077877
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_08.txt,2445,540032,2942164851
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_09.txt,2347,540001,2827394442
uniform,job-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_job-correlated_30_10_10.txt,2206,540016,2920339128
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_01.txt,62512,450035,329385645
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_02.txt,64290,450033,331962959
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_03.txt,73373,450059,332384970
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_04.txt,61314,450049,327715656
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_05.txt,65241,450046,337343739
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_06.txt,62809,450036,331475499
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_07.txt,56157,450034,341199924
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_08.txt,64240,450048,326632808
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_09.txt,57794,450045,335852456
uniform,job-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_5_10.txt,70020,450032,338143605
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_01.txt,2658,450046,331880242
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_02.txt,2794,450030,352355050
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_03.txt,3043,450035,339326125
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_04.txt,2783,450041,343579829
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_05.txt,2841,450036,338281102
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_06.txt,2760,450042,331296628
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_07.txt,2541,450074,348085409
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_08.txt,2758,450055,344947646
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_09.txt,2481,450051,341387229
uniform,job-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_5_10.txt,2841,450046,348259339
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_01.txt,61640,450016,1466551841
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_02.txt,62874,450030,1383639650
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_03.txt,70387,450009,1402916476
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_04.txt,59160,450015,1418036715
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_05.txt,64025,450017,1498137055
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_06.txt,59558,450023,1352118446
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_07.txt,53706,450018,1286255226
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_08.txt,57694,450019,1417185179
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_09.txt,57664,450019,1348627983
uniform,job-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_5_10.txt,65615,450060,1325975946
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_01.txt,2955,450003,1752934642
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_02.txt,3076,450015,1693397830
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_03.txt,3298,450023,1771204455
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_04.txt,3022,450017,1719526768
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_05.txt,3048,450003,1718684647
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_06.txt,2963,450014,1789191673
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_07.txt,2775,450000,1776370097
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_08.txt,2885,450006,1744795810
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_09.txt,2743,450001,1868482039
uniform,job-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_5_10.txt,3117,450036,1672035547
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_01.txt,56558,450023,688886425
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_02.txt,57568,450010,674910847
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_03.txt,65532,450009,700359288
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_04.txt,54807,450000,684651273
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_05.txt,58328,450021,685387264
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_06.txt,55095,450026,663755129
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_07.txt,48900,450029,677675368
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_08.txt,55020,450003,727084099
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_09.txt,52889,450037,655747531
uniform,job-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_5_10.txt,61923,450028,665057454
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_01.txt,2648,450040,3849595756
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_02.txt,2790,450039,3658458349
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_03.txt,3031,450014,3563849625
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_04.txt,2775,450046,3817605637
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_05.txt,2774,450013,3827360203
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_06.txt,2704,450020,3655100300
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_07.txt,2494,450014,3518787342
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_08.txt,2660,450010,3597890187
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_09.txt,2466,450015,4043333457
uniform,job-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_job-correlated_50_5_10.txt,2840,450012,3812032219
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_01.txt,99859,900060,376706974
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_02.txt,85254,900060,377214525
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_03.txt,85690,900060,377564101
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_04.txt,91170,900060,380229089
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_05.txt,86848,900060,370083587
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_06.txt,90375,900060,376736216
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_07.txt,92397,900060,378914891
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_08.txt,86917,900060,374029334
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_09.txt,90388,900060,378170639
uniform,job-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_job-correlated_50_10_10.txt,86473,900070,376201929
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_01.txt,3552,900060,384208557
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_02.txt,3102,900060,383144034
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_03.txt,3093,900060,385072491
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_04.txt,3147,900060,386410480
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_05.txt,3113,900060,384779116
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_06.txt,3229,900060,384111731
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_07.txt,3568,900060,382846105
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_08.txt,3221,900060,381712289
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_09.txt,3314,900060,383120552
uniform,job-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_job-correlated_50_10_10.txt,3177,900060,385247907
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_01.txt,87526,900000,2840714844
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_02.txt,78769,900000,2797396900
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_03.txt,75957,900000,2808215967
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_04.txt,78231,900000,2764685448
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_05.txt,77261,900000,2794596693
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_06.txt,77408,900000,2717241276
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_07.txt,85155,900000,2742285440
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_08.txt,74686,900000,2730541651
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_09.txt,86148,900000,2735936527
uniform,job-correlated,50,10,flowshop,NOWAIT,FLOWTIME,uniform_job-correlated_50_10_10.txt,74869,900000,2698707307
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_01.txt,3870,900000,3585769413
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_02.txt,3528,900000,3555610530
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_03.txt,3459,900000,3501417097
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_04.txt,3484,900000,3616839776
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_05.txt,3499,900000,3738251491
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_06.txt,3479,900000,3567893737
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_07.txt,3798,900000,3501089193
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_08.txt,3494,900000,3548901272
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_09.txt,3739,900000,3558944103
uniform,job-correlated,50,10,flowshop,NOWAIT,MAKESPAN,uniform_job-correlated_50_10_10.txt,3459,900000,3504972623
uniform,job-correlated,50,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_10_01.txt,79154,900030,846312935
uniform,job-correlated,50,10,flowshop,PERM,FLOWTIME,uniform_job-correlated_50_10_02.txt,67926,900030,853484565
